Date,Open,High,Low,Close,Adj Close,Volume
2010-11-10,146.089996,146.789993,145.630005,146.550003,124.407745,5172000
2010-11-11,144.699997,145.500000,143.350006,145.429993,123.456955,4752200
2010-11-12,144.589996,145.770004,143.550003,143.740005,122.022324,4731500
2010-11-15,143.889999,144.750000,143.270004,143.639999,121.937401,3827700
2010-11-16,142.929993,143.380005,141.179993,142.240005,120.748962,6342100
2010-11-17,142.490005,142.490005,141.389999,141.949997,120.502731,4785900
2010-11-18,143.039993,144.990005,142.750000,144.360001,122.548615,4236200
2010-11-19,144.380005,145.350006,143.990005,145.050003,123.134407,5015900
2010-11-22,144.000000,145.429993,143.559998,145.389999,123.423012,3730700
2010-11-23,144.240005,144.529999,142.330002,143.179993,121.546898,4570300
2010-11-24,143.949997,146.440002,143.820007,145.809998,123.779510,4874100
2010-11-26,145.300003,145.300003,143.570007,143.899994,122.158104,2081300
2010-11-29,143.529999,143.669998,141.500000,142.889999,121.300743,5040300
2010-11-30,142.240005,142.759995,141.279999,141.460007,120.086830,7674800
2010-12-01,143.610001,145.130005,143.509995,144.410004,122.591110,6822800
2010-12-02,144.330002,145.850006,144.300003,145.179993,123.244751,5374000
2010-12-03,144.250000,145.679993,144.250000,145.380005,123.414520,3710600
2010-12-06,144.539993,145.869995,144.520004,144.990005,123.083473,3321800
2010-12-07,146.020004,146.300003,143.869995,144.020004,122.260033,4828600
2010-12-08,144.350006,145.649994,143.839996,144.979996,123.074936,4961400
2010-12-09,145.940002,145.940002,143.520004,144.300003,122.497719,4405300
2010-12-10,144.880005,144.949997,143.729996,144.820007,122.939156,3503800
2010-12-13,145.139999,145.399994,144.210007,144.279999,122.480713,4741000
2010-12-14,144.259995,146.009995,144.259995,145.820007,123.788048,4800800
2010-12-15,145.130005,145.720001,144.309998,144.720001,122.854233,4447400
2010-12-16,144.839996,145.320007,144.149994,144.550003,122.709930,4178600
2010-12-17,144.690002,145.500000,144.399994,145.000000,123.091927,10027000
2010-12-20,145.389999,145.539993,144.389999,144.509995,122.675987,3995000
2010-12-21,144.990005,145.990005,144.330002,145.740005,123.720116,3777100
2010-12-22,145.660004,146.399994,145.580002,145.949997,123.898399,3388800
2010-12-23,145.889999,146.330002,145.330002,145.889999,123.847511,2424500
2010-12-27,145.119995,145.699997,145.000000,145.339996,123.380554,2314700
2010-12-28,145.309998,146.149994,145.059998,145.710007,123.694679,2699600
2010-12-29,146.000000,147.500000,145.710007,146.520004,124.382233,3661100
2010-12-30,146.360001,147.110001,146.250000,146.669998,124.509644,3039100
2010-12-31,146.729996,147.070007,145.960007,146.759995,124.585999,2969800
2011-01-03,147.210007,148.199997,147.139999,147.479996,125.197220,4603800
2011-01-04,147.559998,148.220001,146.639999,147.639999,125.333061,5060100
2011-01-05,147.339996,147.479996,146.729996,147.050003,124.832199,4657400
2011-01-06,147.130005,148.789993,146.820007,148.660004,126.198936,5029200
2011-01-07,148.789993,148.860001,146.940002,147.929993,125.579247,4135700
2011-01-10,147.580002,148.059998,147.229996,147.639999,125.333061,3633400
2011-01-11,148.199997,148.350006,146.750000,147.279999,125.027443,4163600
2011-01-12,147.990005,149.289993,147.669998,149.100006,126.572472,4091500
2011-01-13,149.240005,149.289993,148.250000,148.820007,126.334801,3445800
2011-01-14,148.889999,150.000000,148.470001,150.000000,127.336533,4544200
2011-01-18,149.820007,151.460007,149.380005,150.649994,127.888260,9176900
2011-01-19,153.259995,156.130005,152.830002,155.690002,132.166779,12141000
2011-01-20,154.529999,155.960007,154.449997,155.800003,132.260193,7439900
2011-01-21,156.399994,156.779999,154.960007,155.500000,132.005524,7009000
2011-01-24,155.419998,159.789993,155.330002,159.630005,135.511475,7285100
2011-01-25,159.210007,164.350006,159.000000,161.440002,137.048004,8260800
2011-01-26,161.669998,161.899994,160.419998,161.039993,136.708435,5353100
2011-01-27,161.429993,162.179993,160.860001,161.070007,136.733932,4878300
2011-01-28,161.050003,161.919998,158.669998,159.210007,135.154999,6725600
2011-01-31,159.179993,162.000000,158.679993,162.000000,137.523422,7197200
2011-02-01,162.110001,163.940002,162.000000,163.559998,138.847702,5831300
2011-02-02,163.399994,163.600006,162.610001,163.300003,138.626999,3904000
2011-02-03,163.160004,164.199997,162.809998,163.529999,138.822266,4683400
2011-02-04,163.479996,164.139999,163.220001,164.000000,139.221268,3755200
2011-02-07,164.080002,164.990005,164.020004,164.820007,139.917343,4928100
2011-02-08,164.820007,166.250000,164.320007,166.050003,141.519638,5612600
2011-02-09,165.619995,165.970001,164.100006,164.649994,140.326477,4633600
2011-02-10,163.899994,165.000000,163.179993,164.089996,139.849121,5737800
2011-02-11,163.979996,165.009995,163.309998,163.850006,139.644592,5185200
2011-02-14,164.179993,164.380005,162.850006,163.220001,139.107712,4129800
2011-02-15,162.889999,163.570007,162.520004,162.839996,138.783844,3768700
2011-02-16,163.330002,163.600006,162.750000,163.399994,139.261093,3216000
2011-02-17,163.300003,164.669998,162.850006,164.240005,139.976990,3230500
2011-02-18,164.460007,164.839996,164.100006,164.839996,140.488373,4245000
2011-02-22,163.570007,164.259995,161.779999,161.949997,138.025284,5209300
2011-02-23,161.809998,162.679993,160.139999,160.179993,136.516754,5998100
2011-02-24,159.630005,161.270004,159.029999,160.770004,137.019638,5707500
2011-02-25,161.059998,162.339996,160.860001,162.279999,138.306534,4518400
2011-02-28,162.360001,162.990005,161.240005,161.880005,137.965652,4773000
2011-03-01,163.149994,163.149994,159.880005,159.970001,136.337784,4382800
2011-03-02,159.429993,161.110001,159.410004,160.160004,136.499710,3413000
2011-03-03,161.419998,164.000000,161.270004,163.479996,139.329269,4057800
2011-03-04,163.399994,164.309998,160.649994,161.830002,137.922974,4910700
2011-03-07,161.600006,162.979996,158.850006,159.929993,136.303696,5312000
2011-03-08,159.699997,163.429993,159.210007,162.279999,138.306534,5384800
2011-03-09,163.470001,167.720001,163.279999,165.860001,141.357697,9086600
2011-03-10,164.639999,164.669998,161.380005,162.020004,138.084946,7041400
2011-03-11,162.399994,163.240005,160.839996,162.429993,138.434372,4271000
2011-03-14,161.160004,161.979996,160.089996,161.389999,137.548004,4300500
2011-03-15,157.350006,159.639999,156.880005,159.020004,135.528168,6475800
2011-03-16,156.520004,156.979996,151.710007,153.000000,130.397461,12195300
2011-03-17,154.000000,154.500000,152.699997,154.179993,131.403137,7376400
2011-03-18,156.500000,156.949997,154.320007,155.889999,132.860519,11450000
2011-03-21,157.639999,159.630005,157.070007,157.679993,134.386063,5784000
2011-03-22,158.559998,158.610001,157.520004,158.000000,134.658798,4311400
2011-03-23,158.000000,160.080002,157.529999,159.529999,135.962799,4782500
2011-03-24,160.229996,160.710007,158.839996,160.039993,136.397491,5145800
2011-03-25,160.979996,162.740005,160.759995,162.179993,138.221283,5348100
2011-03-28,161.539993,162.580002,161.119995,161.369995,137.530991,3972800
2011-03-29,161.339996,163.089996,161.149994,162.880005,138.817917,3456700
2011-03-30,163.550003,163.990005,163.020004,163.600006,139.431549,3394100
2011-03-31,163.399994,164.059998,163.070007,163.070007,138.979843,3860800
2011-04-01,163.699997,164.419998,163.039993,164.270004,140.002563,4381900
2011-04-04,164.419998,164.729996,163.580002,164.250000,139.985519,3225100
2011-04-05,163.809998,164.699997,163.619995,163.990005,139.763947,3612000
2011-04-06,164.339996,164.750000,163.809998,164.039993,139.806519,3774800
2011-04-07,164.100006,164.550003,163.279999,164.380005,140.096283,3666700
2011-04-08,164.350006,164.380005,163.160004,164.050003,139.815063,3324100
2011-04-11,163.440002,164.000000,163.110001,163.949997,139.729843,4139000
2011-04-12,163.360001,163.770004,162.300003,163.250000,139.133270,3860600
2011-04-13,163.970001,164.929993,163.660004,163.949997,139.729843,4181900
2011-04-14,163.839996,165.360001,163.160004,164.970001,140.599152,4699100
2011-04-15,165.000000,166.339996,164.869995,166.210007,141.655975,5287400
2011-04-18,164.639999,166.160004,162.860001,165.940002,141.425858,6160700
2011-04-19,165.710007,166.380005,164.440002,165.399994,140.965622,6547100
2011-04-20,163.100006,165.889999,162.190002,164.750000,140.411621,10891800
2011-04-21,165.630005,168.449997,164.860001,168.279999,143.420151,6158400
2011-04-25,167.649994,168.770004,167.229996,167.669998,142.900269,3583800
2011-04-26,167.990005,169.199997,167.399994,168.490005,143.599182,7300000
2011-04-27,168.610001,170.589996,168.460007,170.369995,145.201416,5299700
2011-04-28,169.990005,171.380005,169.699997,170.779999,145.550827,5087700
2011-04-29,171.100006,173.000000,170.479996,170.580002,145.380386,5587700
2011-05-02,172.110001,173.539993,171.490005,172.149994,146.718475,5396200
2011-05-03,172.000000,173.479996,171.229996,172.869995,147.332077,5007700
2011-05-04,172.360001,172.619995,169.589996,170.619995,145.414505,6890300
2011-05-05,170.470001,170.869995,167.500000,168.460007,143.573608,7332000
2011-05-06,169.029999,170.149994,168.240005,168.889999,144.583740,4839400
2011-05-09,168.389999,169.850006,168.309998,169.100006,144.763535,3594800
2011-05-10,169.250000,170.899994,169.220001,170.380005,145.859329,4934800
2011-05-11,170.300003,170.520004,167.820007,169.500000,145.105957,4663200
2011-05-12,169.649994,172.770004,168.649994,172.240005,147.451630,5138500
2011-05-13,171.699997,172.149994,169.440002,169.919998,145.465515,5167400
2011-05-16,169.809998,170.639999,168.309998,168.860001,144.558090,4662200
2011-05-17,167.850006,171.410004,166.529999,170.500000,145.962051,8773200
2011-05-18,170.100006,171.190002,169.460007,170.440002,145.910675,4154300
2011-05-19,170.860001,171.399994,169.320007,170.589996,146.039063,3538300
2011-05-20,170.399994,171.149994,169.380005,170.160004,145.670959,4869900
2011-05-23,168.580002,168.690002,167.070007,168.259995,144.044388,5144000
2011-05-24,168.500000,168.669998,167.509995,167.990005,143.813263,4643600
2011-05-25,167.630005,168.399994,167.509995,167.750000,143.607834,3882100
2011-05-26,167.460007,167.500000,165.899994,167.179993,143.119858,5771300
2011-05-27,167.910004,168.470001,167.000000,167.500000,143.393799,3277600
2011-05-31,168.440002,169.889999,167.820007,168.929993,144.617996,9123400
2011-06-01,168.899994,169.580002,166.500000,166.559998,142.589066,5134600
2011-06-02,166.440002,167.100006,165.710007,166.089996,142.186722,3854100
2011-06-03,164.300003,165.889999,164.130005,165.050003,141.296417,5230500
2011-06-06,164.759995,165.580002,164.270004,164.750000,141.039566,3619700
2011-06-07,165.110001,165.240005,163.610001,163.690002,140.132156,4187000
2011-06-08,163.270004,164.850006,163.259995,164.339996,140.688583,3850800
2011-06-09,165.009995,165.960007,164.759995,164.839996,141.116623,4299800
2011-06-10,164.570007,164.839996,162.869995,163.179993,139.695541,4683300
2011-06-13,164.440002,164.460007,162.729996,163.169998,139.686966,5099200
2011-06-14,163.869995,164.570007,163.649994,164.119995,140.500229,7050000
2011-06-15,162.750000,163.410004,161.520004,162.330002,138.967865,5225600
2011-06-16,162.059998,163.630005,161.779999,162.669998,139.258911,4861100
2011-06-17,164.240005,165.100006,163.580002,164.440002,140.774200,7149700
2011-06-20,163.699997,165.610001,163.589996,165.020004,141.270691,3956100
2011-06-21,165.199997,166.750000,164.000000,166.220001,142.298019,5387300
2011-06-22,165.589996,166.809998,165.100006,165.679993,141.835678,3960500
2011-06-23,164.059998,166.729996,163.800003,166.119995,142.212402,5271500
2011-06-24,165.850006,165.940002,164.570007,165.070007,141.313553,4402600
2011-06-27,165.740005,168.240005,165.210007,167.619995,143.496521,4446700
2011-06-28,168.330002,170.699997,168.009995,170.009995,145.542572,4850000
2011-06-29,170.610001,170.860001,169.820007,170.539993,145.996262,3817100
2011-06-30,171.110001,172.449997,170.750000,171.550003,146.860977,5105200
2011-07-01,171.610001,174.649994,171.490005,174.539993,149.420609,5181700
2011-07-05,173.520004,175.429993,173.520004,175.429993,150.182556,4586500
2011-07-06,175.190002,177.770004,175.089996,177.710007,152.134399,5885900
2011-07-07,176.779999,177.270004,176.119995,176.479996,151.081390,5905600
2011-07-08,175.490005,176.490005,175.009995,176.490005,151.089981,4399900
2011-07-11,174.899994,176.149994,174.610001,174.990005,149.805893,4766500
2011-07-12,174.929993,175.369995,173.889999,174.050003,149.001144,5036800
2011-07-13,174.899994,176.320007,174.000000,174.320007,149.232300,4074800
2011-07-14,174.399994,176.100006,173.839996,174.229996,149.155212,4613100
2011-07-15,175.080002,175.940002,174.070007,175.539993,150.276703,5347100
2011-07-18,174.729996,176.460007,173.580002,175.279999,150.054108,8879700
2011-07-19,178.740005,185.210007,178.649994,185.210007,158.554993,13245600
2011-07-20,183.839996,184.419998,183.000000,183.649994,157.219559,5901100
2011-07-21,183.589996,185.500000,182.899994,184.899994,158.289658,4958400
2011-07-22,184.639999,185.630005,184.259995,185.179993,158.529312,4516100
2011-07-25,183.889999,184.960007,183.279999,183.699997,157.262329,4987000
2011-07-26,182.940002,184.050003,182.649994,182.929993,156.603119,4356200
2011-07-27,182.009995,182.910004,180.929993,181.350006,155.250534,5806800
2011-07-28,181.059998,183.270004,180.880005,181.800003,155.635803,4478800
2011-07-29,180.259995,183.429993,179.729996,181.850006,155.678604,6665600
2011-08-01,182.600006,183.690002,178.500000,180.750000,154.736923,5842700
2011-08-02,179.949997,182.289993,177.860001,178.050003,152.425430,5770400
2011-08-03,177.669998,179.229996,175.410004,178.830002,153.093246,6722000
2011-08-04,176.500000,177.919998,171.179993,171.479996,146.801041,11022300
2011-08-05,172.100006,174.220001,166.520004,172.979996,148.085159,11871800
2011-08-08,168.830002,172.610001,166.000000,166.220001,142.917694,15804900
2011-08-09,167.460007,171.050003,162.000000,170.610001,146.692276,12517600
2011-08-10,168.179993,169.229996,161.850006,162.539993,139.753555,13993600
2011-08-11,164.100006,168.770004,162.940002,166.729996,143.356201,9175600
2011-08-12,168.500000,169.380005,165.830002,168.199997,144.620102,5187000
2011-08-15,171.320007,174.000000,170.389999,172.990005,148.738541,7645400
2011-08-16,172.190002,172.190002,169.000000,171.240005,147.233902,5585400
2011-08-17,171.570007,172.990005,169.889999,171.479996,147.440247,5129700
2011-08-18,166.320007,166.460007,160.160004,163.830002,140.862717,15082600
2011-08-19,162.169998,163.940002,157.130005,157.539993,135.454498,14068600
2011-08-22,161.350006,161.679993,157.619995,158.979996,136.692627,7249100
2011-08-23,160.649994,164.589996,159.529999,164.320007,141.284027,6923300
2011-08-24,164.130005,166.830002,163.350006,166.759995,143.381973,6427000
2011-08-25,167.520004,168.529999,164.850006,165.580002,142.367401,6751600
2011-08-26,164.850006,169.330002,163.279999,169.139999,145.428329,6438200
2011-08-29,170.580002,172.720001,170.360001,172.619995,148.420456,5293400
2011-08-30,172.059998,173.509995,170.880005,172.509995,148.325821,4477700
2011-08-31,173.289993,173.720001,170.710007,171.910004,147.810013,6074200
2011-09-01,172.710007,173.679993,170.119995,170.330002,146.451492,5463900
2011-09-02,167.690002,168.929993,166.000000,166.979996,143.571091,4979100
2011-09-06,163.059998,165.550003,162.199997,165.110001,141.963287,5761200
2011-09-07,167.279999,167.899994,166.160004,167.309998,143.854889,6796600
2011-09-08,167.000000,169.580002,165.100006,165.250000,142.083649,6027200
2011-09-09,164.570007,165.190002,160.809998,161.369995,138.747559,6743900
2011-09-12,160.039993,162.440002,158.759995,162.419998,139.650391,5247200
2011-09-13,163.639999,163.919998,161.539993,163.429993,140.518829,4723800
2011-09-14,164.009995,169.660004,161.990005,167.240005,143.794662,6980700
2011-09-15,168.639999,170.160004,167.229996,170.089996,146.245132,5464400
2011-09-16,171.330002,172.990005,169.740005,172.990005,148.738541,11048100
2011-09-19,169.500000,173.869995,169.429993,173.130005,148.858963,4755600
2011-09-20,173.570007,177.429993,172.699997,174.720001,150.226044,6209600
2011-09-21,175.000000,177.669998,172.619995,173.020004,148.764374,7043100
2011-09-22,168.330002,169.970001,166.500000,168.619995,144.981201,8195600
2011-09-23,166.990005,169.539993,165.759995,169.339996,145.600281,5586600
2011-09-26,170.960007,174.699997,169.860001,174.509995,150.045486,6745700
2011-09-27,176.820007,179.619995,176.429993,177.710007,152.796906,7638800
2011-09-28,177.970001,180.750000,177.080002,177.550003,152.659302,7732200
2011-09-29,179.690002,180.910004,175.529999,179.169998,154.052216,6944300
2011-09-30,176.009995,178.270004,174.750000,174.869995,150.354980,7807400
2011-10-03,174.360001,177.919998,173.039993,173.289993,148.996552,9042600
2011-10-04,171.539993,175.070007,168.880005,174.740005,150.243286,9200000
2011-10-05,174.570007,177.300003,172.679993,176.850006,152.057465,5851700
2011-10-06,176.809998,181.990005,175.660004,181.690002,156.218903,7180900
2011-10-07,182.320007,183.720001,181.639999,182.389999,156.820816,6842600
2011-10-10,183.000000,186.630005,182.899994,186.619995,160.457794,5784800
2011-10-11,184.589996,186.000000,184.110001,185.000000,159.064880,5330500
2011-10-12,186.080002,188.000000,185.649994,186.119995,160.027908,5338200
2011-10-13,184.970001,187.500000,184.500000,186.820007,160.629761,4399200
2011-10-14,188.190002,190.529999,187.729996,190.529999,163.819641,5368200
2011-10-17,189.710007,190.160004,185.899994,186.589996,160.432037,8790300
2011-10-18,178.000000,179.380005,176.250000,178.899994,153.820053,15729400
2011-10-19,179.679993,179.809998,177.009995,177.389999,152.521759,6708300
2011-10-20,178.130005,179.240005,176.169998,177.250000,152.401413,7513800
2011-10-21,179.110001,181.669998,178.750000,181.630005,156.167374,8054200
2011-10-24,181.509995,183.389999,180.619995,182.250000,156.700424,5890600
2011-10-25,181.660004,182.970001,180.009995,180.360001,155.075363,5373100
2011-10-26,181.740005,182.279999,179.029999,181.970001,156.459656,5387700
2011-10-27,184.990005,187.000000,183.179993,185.880005,159.821548,7057800
2011-10-28,185.570007,188.070007,185.279999,187.449997,161.171463,5009800
2011-10-31,185.589996,186.910004,184.630005,184.630005,158.746780,4710000
2011-11-01,181.550003,183.259995,180.740005,181.350006,155.926605,5881200
2011-11-02,184.000000,185.250000,183.029999,183.919998,158.136322,4136600
2011-11-03,185.130005,187.779999,184.020004,187.300003,161.042465,4953500
2011-11-04,186.270004,187.139999,184.740005,186.380005,160.251480,3237600
2011-11-07,186.220001,187.729996,184.750000,187.320007,161.059677,3530800
2011-11-08,187.479996,187.880005,185.509995,187.250000,161.646667,4330600
2011-11-09,184.199997,185.240005,181.160004,182.240005,157.321701,5494800
2011-11-10,183.580002,184.770004,181.869995,183.350006,158.279938,3881600
2011-11-11,185.270004,187.830002,185.139999,187.380005,161.758926,3665300
2011-11-14,189.169998,189.839996,186.850006,187.350006,161.733017,6038600
2011-11-15,187.490005,189.970001,185.639999,188.750000,162.941574,4585300
2011-11-16,187.820007,189.899994,186.300003,186.619995,161.102829,4616800
2011-11-17,186.809998,188.830002,183.389999,185.729996,160.334534,5840500
2011-11-18,186.710007,186.970001,184.660004,185.240005,159.911530,4440900
2011-11-21,183.369995,183.960007,180.000000,181.479996,156.665649,5145100
2011-11-22,182.220001,182.979996,180.289993,181.309998,156.518875,4178600
2011-11-23,180.669998,181.490005,177.520004,177.949997,153.618301,4800900
2011-11-25,178.009995,179.559998,177.059998,177.059998,152.850021,2232800
2011-11-28,182.710007,182.929993,180.669998,182.210007,157.295807,4524200
2011-11-29,182.020004,183.309998,180.839996,180.940002,156.199478,3661600
2011-11-30,184.570007,188.350006,184.210007,188.000000,162.294113,7836800
2011-12-01,187.009995,189.990005,186.770004,189.449997,163.545883,4858800
2011-12-02,189.919998,191.330002,189.449997,189.660004,163.727158,4962200
2011-12-05,191.179993,193.610001,190.380005,190.839996,164.745819,5699400
2011-12-06,190.649994,193.529999,190.320007,192.940002,166.558670,4144900
2011-12-07,191.990005,194.899994,191.279999,194.050003,167.516907,5081700
2011-12-08,192.479996,193.800003,191.070007,191.580002,165.384598,4369000
2011-12-09,192.910004,194.869995,192.399994,194.559998,167.957153,4847900
2011-12-12,193.639999,193.899994,191.220001,192.179993,165.902603,3796100
2011-12-13,193.460007,194.300003,190.639999,191.149994,165.013428,5008400
2011-12-14,189.839996,190.279999,188.000000,188.720001,162.915695,5057700
2011-12-15,190.479996,191.199997,186.889999,187.479996,161.845245,4474500
2011-12-16,188.009995,188.009995,181.910004,183.570007,158.469879,11849400
2011-12-19,184.509995,184.690002,182.250000,182.889999,157.882828,5039900
2011-12-20,185.500000,187.330002,184.759995,187.240005,161.638062,4740100
2011-12-21,183.220001,183.500000,179.039993,181.470001,156.656998,9282500
2011-12-22,182.710007,182.800003,181.000000,182.039993,157.149094,5052000
2011-12-23,183.110001,184.850006,181.889999,184.750000,159.488525,3052300
2011-12-27,184.970001,185.850006,184.389999,184.949997,159.661163,2775200
2011-12-28,185.190002,185.399994,183.339996,183.990005,158.832474,2872000
2011-12-29,184.070007,186.229996,184.009995,186.179993,160.722977,2941600
2011-12-30,186.330002,186.479996,183.850006,183.880005,158.737473,3530900
2012-01-03,186.729996,188.710007,186.000000,186.300003,160.826599,5646000
2012-01-04,185.570007,186.330002,184.940002,185.539993,160.170517,4346700
2012-01-05,184.809998,185.029999,183.100006,184.660004,159.410828,4463100
2012-01-06,184.389999,184.479996,182.309998,182.539993,157.580704,4897100
2012-01-09,182.199997,182.270004,180.270004,181.589996,156.760590,5201200
2012-01-10,183.229996,183.720001,181.199997,181.309998,156.518875,5161000
2012-01-11,180.729996,182.809998,180.500000,182.320007,157.390793,4110800
2012-01-12,181.860001,181.910004,178.380005,180.550003,155.862808,6881000
2012-01-13,179.479996,179.610001,177.350006,179.160004,154.662872,5279200
2012-01-17,180.360001,182.000000,179.320007,180.000000,155.387955,6003400
2012-01-18,179.830002,181.600006,179.500000,181.070007,156.311691,4600600
2012-01-19,181.789993,182.360001,180.350006,180.520004,155.836914,8567200
2012-01-20,185.770004,188.970001,184.750000,188.520004,162.743057,12849700
2012-01-23,187.910004,190.520004,187.669998,189.979996,164.003418,5751700
2012-01-24,188.630005,192.300003,188.520004,191.929993,165.686783,5345700
2012-01-25,191.330002,192.240005,189.610001,191.729996,165.514114,4359700
2012-01-26,191.789993,192.789993,190.470001,190.979996,164.866653,4004700
2012-01-27,190.009995,191.770004,189.809998,190.460007,164.417786,3360400
2012-01-30,189.389999,192.729996,188.220001,192.500000,166.178848,4359000
2012-01-31,193.089996,193.100006,191.000000,192.600006,166.265167,4826800
2012-02-01,193.210007,194.809998,192.410004,192.619995,166.282425,5088800
2012-02-02,192.720001,193.330002,191.330002,191.529999,165.341492,3907300
2012-02-03,192.929993,194.130005,192.539993,193.639999,167.163010,4521700
2012-02-06,192.479996,193.759995,192.000000,192.820007,166.455078,3639800
2012-02-07,192.449997,194.139999,191.970001,193.350006,166.912628,3433000
2012-02-08,192.779999,193.580002,191.729996,192.949997,167.215912,3803800
2012-02-09,193.029999,194.460007,192.550003,193.130005,167.371902,3876400
2012-02-10,191.759995,192.429993,191.279999,192.419998,166.756622,3391100
2012-02-13,193.309998,193.690002,191.740005,192.619995,166.929962,2458800
2012-02-14,191.759995,192.600006,190.830002,192.220001,166.583328,3398100
2012-02-15,192.309998,193.440002,191.259995,192.250000,166.609299,4020900
2012-02-16,192.610001,193.250000,192.000000,193.020004,167.276627,3525500
2012-02-17,193.710007,193.860001,192.300003,193.419998,167.623276,3746500
2012-02-21,193.729996,194.240005,192.460007,193.389999,167.597244,3293600
2012-02-22,193.029999,194.740005,192.750000,193.869995,168.013214,3275800
2012-02-23,193.869995,199.229996,193.279999,197.610001,171.254425,8032700
2012-02-24,198.380005,198.559998,196.610001,197.759995,171.384415,3353200
2012-02-27,196.779999,198.710007,196.100006,197.529999,171.185059,3758400
2012-02-28,197.750000,198.960007,197.429993,197.979996,171.575073,3167400
2012-02-29,197.860001,199.169998,196.449997,196.729996,170.491821,5117100
2012-03-01,197.229996,198.470001,196.929993,197.529999,171.185059,3560300
2012-03-02,197.100006,198.889999,197.059998,198.809998,172.294388,3727400
2012-03-05,198.360001,201.190002,198.300003,200.660004,173.897629,6938000
2012-03-06,199.139999,199.639999,196.809998,197.259995,170.951096,5214700
2012-03-07,198.089996,198.570007,197.309998,197.770004,171.393082,3346900
2012-03-08,199.240005,199.990005,198.649994,199.809998,173.160995,3145800
2012-03-09,199.979996,201.100006,199.720001,200.619995,173.862991,3178200
2012-03-12,200.929993,201.570007,200.229996,201.000000,174.192276,3119700
2012-03-13,201.720001,203.899994,201.610001,203.779999,176.601532,4866000
2012-03-14,203.779999,205.149994,203.639999,204.720001,177.416183,4602300
2012-03-15,204.940002,206.179993,204.740005,206.000000,178.525406,3621100
2012-03-16,207.029999,207.520004,206.009995,206.009995,178.534088,9637000
2012-03-19,205.710007,206.529999,204.500000,205.720001,178.282776,3763200
2012-03-20,204.740005,205.000000,203.699997,204.250000,177.008850,3695100
2012-03-21,204.320007,205.770004,204.300003,204.690002,177.390121,3329900
2012-03-22,204.000000,205.990005,203.960007,205.490005,178.083481,3307800
2012-03-23,205.889999,205.960007,204.559998,205.479996,178.074768,3036200
2012-03-26,206.449997,207.919998,206.320007,207.770004,180.059341,3418200
2012-03-27,208.460007,208.660004,207.000000,207.179993,179.548065,2704500
2012-03-28,207.440002,208.690002,206.270004,207.289993,179.643417,3265700
2012-03-29,206.089996,208.500000,206.020004,208.270004,180.492676,3403700
2012-03-30,208.740005,209.119995,208.009995,208.649994,180.821991,3215200
2012-04-02,208.960007,209.690002,208.089996,209.470001,181.532639,3387900
2012-04-03,209.309998,210.690002,208.539993,209.500000,181.558640,4091500
2012-04-04,206.220001,206.979996,205.190002,206.050003,178.568787,4404000
2012-04-05,205.149994,205.679993,204.460007,205.470001,178.066132,3809000
2012-04-09,204.399994,206.169998,203.369995,204.940002,177.606812,3326900
2012-04-10,204.940002,205.740005,202.169998,202.330002,175.344925,4132900
2012-04-11,203.990005,204.320007,202.460007,202.580002,175.561569,3366200
2012-04-12,202.800003,205.559998,202.639999,205.320007,177.936096,2929600
2012-04-13,204.320007,204.649994,202.800003,202.800003,175.752213,3767000
2012-04-16,204.740005,205.970001,202.720001,202.720001,175.682861,3826600
2012-04-17,204.570007,207.639999,204.149994,207.449997,179.782043,6065500
2012-04-18,202.429993,204.070007,200.000000,200.130005,173.438339,10153500
2012-04-19,200.029999,201.259995,197.520004,199.509995,172.900986,5762900
2012-04-20,199.830002,200.119995,199.089996,199.600006,172.979004,4758200
2012-04-23,197.889999,199.100006,196.789993,198.619995,172.129715,3618800
2012-04-24,199.059998,202.479996,198.869995,200.000000,173.325638,5626300
2012-04-25,202.020004,203.690002,201.800003,203.570007,176.419556,4003400
2012-04-26,203.399994,206.210007,203.399994,205.580002,178.161423,3302700
2012-04-27,206.470001,208.169998,205.910004,206.809998,179.227417,3496900
2012-04-30,206.710007,207.960007,206.320007,207.080002,179.461380,2773200
2012-05-01,207.179993,208.929993,206.710007,208.000000,180.258713,2715900
2012-05-02,206.970001,208.270004,206.910004,208.059998,180.310638,2360300
2012-05-03,208.270004,208.919998,206.550003,207.240005,179.600082,2826600
2012-05-04,206.470001,207.110001,204.399994,204.990005,177.650162,4023600
2012-05-07,203.960007,204.770004,202.899994,203.750000,176.575500,3373400
2012-05-08,202.440002,203.059998,199.720001,201.479996,175.339752,3881500
2012-05-09,199.990005,203.000000,199.059998,201.229996,175.122192,3742500
2012-05-10,201.000000,203.250000,200.020004,200.600006,174.573929,3830500
2012-05-11,199.960007,202.119995,199.949997,201.169998,175.069962,2391500
2012-05-14,199.919998,200.710007,198.559998,199.440002,173.564438,3029200
2012-05-15,199.440002,201.470001,198.759995,199.039993,173.216278,2987400
2012-05-16,199.419998,201.350006,198.179993,199.729996,173.816788,5001000
2012-05-17,199.669998,200.789993,197.639999,197.889999,172.215530,5626300
2012-05-18,198.779999,198.779999,195.160004,195.880005,170.466324,5737100
2012-05-21,195.979996,197.929993,194.630005,197.759995,172.102341,3831700
2012-05-22,198.039993,198.259995,196.059998,196.820007,171.284363,3567100
2012-05-23,195.529999,196.490005,193.199997,196.119995,170.675156,4100000
2012-05-24,195.990005,196.279999,194.000000,196.089996,170.649033,3569300
